ANDES-A,Order,Family,Genus,Species,,Latitude1,Longitude1,State,,
955,Anura,Leptodactylidae,Leptodactylus,pentadactylus,Leptodactylus pentadactylus,-4.1194900000,-69.9510400000,Amazonas,,
737,Anura,Leptodactylidae,Leptodactylus,pentadactylus,Leptodactylus pentadactylus,-4.1194444000,-69.9500000000,Amazonas,,
2327,Anura,Leptodactylidae,Leptodactylus,pentadactylus,Leptodactylus pentadactylus,-3.8649700000,-70.2060800000,Amazonas,,
4319,Anura,Leptodactylidae,Leptodactylus,pentadactylus,Leptodactylus pentadactylus,1.1592500000,-70.2042000000,Vaupés,,
848,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,-4.1833330000,-69.9500000000,Amazonas,,
932,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,-4.1059200000,-69.2500000000,Amazonas,,
2138,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,-3.8642300000,-70.2039800000,Amazonas,,
2137,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,-3.8642200000,-70.2039700000,Amazonas,,
2135,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,-3.8642100000,-70.2039600000,Amazonas,,
2136,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,-3.8642100000,-70.2039600000,Amazonas,,
2325,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,-3.6945900000,-70.5803400000,Amazonas,,
3651,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,4.5435400000,-74.4369400000,Cundinamarca,,
3652,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,4.5435400000,-74.4369400000,Cundinamarca,,
3653,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,4.5435400000,-74.4369400000,Cundinamarca,,
3654,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,4.5435400000,-74.4369400000,Cundinamarca,,
3655,Anura,Leptodactylidae,Leptodactylus,petersii,Leptodactylus petersii,4.5435400000,-74.4369400000,Cundinamarca,,
4046,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,10.8740000000,-74.9790000000,Atlántico,,
4047,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,10.8740000000,-74.9790000000,Atlántico,,
4048,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,10.8740000000,-74.9790000000,Atlántico,,
3831,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,10.8926890000,-75.0015170000,Atlántico,,
5089,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,9.7500000000,-74.8333000000,Bolívar,,
4544,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,9.7500000000,-74.8333000000,Bolívar,,
5086,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,9.7500000000,-74.8333000000,Bolívar,,
5083,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,10.1457900000,-75.6792400000,Bolívar,,
4045,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,11.1950000000,-73.4650000000,La Guajira,,
4543,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,10.9768200000,-74.7900260000,Magdalena,,
4542,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,7.5815000000,-72.6853000000,Norte de Santander,,
3439,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,4.2795000000,-74.9015830000,Tolima,,
3440,Anura,Leptodactylidae,Leptodactylus,poecilochilus,Leptodactylus poecilochilus,4.2795000000,-74.9015830000,Tolima,,
657,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1194444000,-69.9500000000,Amazonas,,
752,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1194444000,-69.9500000000,Amazonas,,
759,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1194444000,-69.9500000000,Amazonas,,
762,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1194444000,-69.9500000000,Amazonas,,
803,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1194444000,-69.9500000000,Amazonas,,
804,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1194444000,-69.9500000000,Amazonas,,
1204,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1166670000,-69.9500000000,Amazonas,,
1203,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1166670000,-69.9500000000,Amazonas,,
1197,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1166670000,-69.9500000000,Amazonas,,
1196,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1166670000,-69.9500000000,Amazonas,,
1195,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1166670000,-69.9500000000,Amazonas,,
1940,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1135000000,-69.9493611000,Amazonas,,
1938,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1067222000,-69.9492778000,Amazonas,,
1939,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,-4.1067222000,-69.9492778000,Amazonas,,
4320,Anura,Leptodactylidae,Leptodactylus,rhodomystax,Leptodactylus rhodomystax,1.1592500000,-70.2042000000,Vaupés,,
2584,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,2.0500000000,-67.0625300000,Guainía,,
2585,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,2.0500000000,-67.0625300000,Guainía,,
2580,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,2.1615600000,-68.1555100000,Guainía,,
2581,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,2.1615600000,-68.1555100000,Guainía,,
2582,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,2.1615600000,-68.1555100000,Guainía,,
2583,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,2.1615600000,-68.1555100000,Guainía,,
2538,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,1.1979999000,-70.2809982000,Vaupés,,
2539,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,1.1979999000,-70.2809982000,Vaupés,,
2540,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,1.1979999000,-70.2809982000,Vaupés,,
2541,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,1.1979999000,-70.2809982000,Vaupés,,
2542,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,1.1979999000,-70.2809982000,Vaupés,,
2537,Anura,Leptodactylidae,Leptodactylus,riveroi,Leptodactylus riveroi,1.2100000000,-70.6200028000,Vaupés,,
4040,Anura,Leptodactylidae,Leptodactylus,savagei,Leptodactylus savagei,11.2330000000,-74.1310000000,Magdalena,,
4041,Anura,Leptodactylidae,Leptodactylus,savagei,Leptodactylus savagei,11.2330000000,-74.1310000000,Magdalena,,
4042,Anura,Leptodactylidae,Leptodactylus,savagei,Leptodactylus savagei,11.2330000000,-74.1310000000,Magdalena,,
4043,Anura,Leptodactylidae,Leptodactylus,savagei,Leptodactylus savagei,11.2330000000,-74.1310000000,Magdalena,,
4044,Anura,Leptodactylidae,Leptodactylus,savagei,Leptodactylus savagei,11.2330000000,-74.1310000000,Magdalena,,
793,Anura,Leptodactylidae,Leptodactylus,stenodema,Leptodactylus stenodema,-4.1194444000,-69.9500000000,Amazonas,,
4323,Anura,Leptodactylidae,Leptodactylus,stenodema,Leptodactylus stenodema,1.1611700000,-70.2039400000,Vaupés,,
4321,Anura,Leptodactylidae,Leptodactylus,stenodema,Leptodactylus stenodema,1.1619200000,-70.1951900000,Vaupés,,
4322,Anura,Leptodactylidae,Leptodactylus,stenodema,Leptodactylus stenodema,1.1766800000,-70.1834000000,Vaupés,,
2524,Anura,Leptodactylidae,Leptodactylus,stenodema,Leptodactylus stenodema,1.2100000000,-70.6200028000,Vaupés,,
1647,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.1360002000,-69.9240036000,Amazonas,,
1648,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.1360002000,-69.9240036000,Amazonas,,
1649,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.1360002000,-69.9240036000,Amazonas,,
1650,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.1360002000,-69.9240036000,Amazonas,,
876,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.1241030000,-69.9412860000,Amazonas,,
952,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.1194900000,-69.9510400000,Amazonas,,
792,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.1194444000,-69.9500000000,Amazonas,,
1711,Anura,Leptodactylidae,Leptodactylus,wagneri,Leptodactylus wagneri,-4.0000000000,-70.1500000000,Amazonas,,
5026,Anura,Leptodactylidae,Lithodytes,lineatus,Lithodytes lineatus,5.4438900000,-72.4783000000,Casanare,,
4971,Anura,Leptodactylidae,Lithodytes,lineatus,Lithodytes lineatus,5.5724520000,-72.3174280000,Casanare,,
5059,Anura,Leptodactylidae,Lithodytes,lineatus,Lithodytes lineatus,3.5319100000,-73.4021250000,Meta,,
5062,Anura,Leptodactylidae,Lithodytes,lineatus,Lithodytes lineatus,3.5319100000,-73.4021250000,Meta,,
5063,Anura,Leptodactylidae,Lithodytes,lineatus,Lithodytes lineatus,3.5319100000,-73.4021250000,Meta,,
1108,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.7729500000,-73.0373700000,Casanare,,
1112,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.7729500000,-73.0373700000,Casanare,,
1087,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.7729500000,-73.0373700000,Casanare,,
1104,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.7729500000,-73.0373700000,Casanare,,
1110,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.7729500000,-73.0373700000,Casanare,,
1097,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.7729500000,-73.0373700000,Casanare,,
1352,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.9093330000,-71.4286420000,Casanare,,
1353,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.9093330000,-71.4286420000,Casanare,,
1129,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.9093330000,-71.4286420000,Casanare,,
1164,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.9093330000,-71.4286420000,Casanare,,
1159,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.9093330000,-71.4286420000,Casanare,,
1162,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.9093330000,-71.4286420000,Casanare,,
1160,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,4.9093330000,-71.4286420000,Casanare,,
4964,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,5.5877350000,-72.2514800000,Casanare,,
4965,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,5.5877350000,-72.2514800000,Casanare,,
1292,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,3.2284900000,-73.8613500000,Meta,,
1226,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,3.2284900000,-73.8613500000,Meta,,
1767,Anura,Leptodactylidae,Physalaemus,fischeri,Physalaemus fischeri,3.2284900000,-73.8613500000,Meta,,
1825,Anura,Leptodactylidae,Physalaemus,pustulosus,Physalaemus pustulosus,5.1416000000,-74.9000000000,Tolima,,
1205,Anura,Leptodactylidae,Physalaemus,pustulosus,Physalaemus pustulosus,5.2627000000,-74.8894000000,Tolima,,
1824,Anura,Leptodactylidae,Physalaemus,pustulosus,Physalaemus pustulosus,5.2627000000,-74.8894000000,Tolima,,
3423,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4879740000,-75.1336720000,Atlántico,,
3987,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.7140000000,-74.9410000000,Atlántico,,
3991,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.7140000000,-74.9410000000,Atlántico,,
3992,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.7140000000,-74.9410000000,Atlántico,,
3993,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.7140000000,-74.9410000000,Atlántico,,
3997,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.7140000000,-74.9410000000,Atlántico,,
3998,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.7140000000,-74.9410000000,Atlántico,,
3984,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8740000000,-74.9790000000,Atlántico,,
3985,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8740000000,-74.9790000000,Atlántico,,
3990,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8740000000,-74.9790000000,Atlántico,,
3996,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8740000000,-74.9790000000,Atlántico,,
4905,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4906,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4907,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4908,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4909,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4910,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4911,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4912,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
4913,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8742000000,-74.9786000000,Atlántico,,
3090,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3091,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3092,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3093,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3094,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3095,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3096,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3097,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3098,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3099,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
3100,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.8926890000,-75.0015170000,Atlántico,,
2167,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,9.9761150000,-73.8907000000,Cesar,,
1844,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,7.9698667000,-75.5949167000,Córdoba,,
4858,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.1953000000,-73.4645000000,La Guajira,,
4859,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.1953000000,-73.4645000000,La Guajira,,
4863,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.1953000000,-73.4645000000,La Guajira,,
4865,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.1953000000,-73.4645000000,La Guajira,,
1849,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2512600000,-73.5588700000,La Guajira,,
1848,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2512600000,-73.5588700000,La Guajira,,
1847,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2512600000,-73.5588700000,La Guajira,,
1846,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2512600000,-73.5588700000,La Guajira,,
3391,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,9.3268230000,-74.5687340000,Magdalena,,
3374,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,9.3268230000,-74.5687340000,Magdalena,,
3350,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4466670000,-74.4059060000,Magdalena,,
3431,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4466670000,-74.4059060000,Magdalena,,
3402,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4466670000,-74.4059060000,Magdalena,,
3368,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4466670000,-74.4059060000,Magdalena,,
3369,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4466670000,-74.4059060000,Magdalena,,
3349,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4466670000,-74.4059060000,Magdalena,,
3351,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,10.4466670000,-74.4059060000,Magdalena,,
4886,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2326000000,-74.1312000000,Magdalena,,
4887,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2326000000,-74.1312000000,Magdalena,,
4888,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2326000000,-74.1312000000,Magdalena,,
4889,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2326000000,-74.1312000000,Magdalena,,
4871,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4872,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4874,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4876,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4877,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4878,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4879,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4901,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
4902,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2328000000,-74.1315000000,Magdalena,,
3995,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
4001,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1310000000,Magdalena,,
3983,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
3986,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
3988,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
3994,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
4032,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
3999,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
4000,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
4003,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,11.2330000000,-74.1320000000,Magdalena,,
1768,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,7.3962000000,-73.4955000000,Santander,,
3260,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,8.6573470000,-75.1355170000,Sucre,,
3252,Anura,Leptodactylidae,Pleurodema,brachyops,Pleurodema brachyops,8.6573470000,-75.1355170000,Sucre,,
1117,Anura,Leptodactylidae,Pseudopaludicola,boliviana,Pseudopaludicola boliviana,4.7729500000,-73.0373700000,Casanare,,
1253,Anura,Leptodactylidae,Pseudopaludicola,boliviana,Pseudopaludicola boliviana,4.7729500000,-73.0373700000,Casanare,,
1115,Anura,Leptodactylidae,Pseudopaludicola,boliviana,Pseudopaludicola boliviana,4.7729500000,-73.0373700000,Casanare,,
1114,Anura,Leptodactylidae,Pseudopaludicola,boliviana,Pseudopaludicola boliviana,4.7729500000,-73.0373700000,Casanare,,
3139,Anura,Leptodactylidae,Pseudopaludicola,boliviana,Pseudopaludicola boliviana,4.5849900000,-71.0797040000,Meta,,
3140,Anura,Leptodactylidae,Pseudopaludicola,boliviana,Pseudopaludicola boliviana,4.5849910000,-71.0797050000,Meta,,
1788,Anura,Leptodactylidae,Pseudopaludicola,llanera,Pseudopaludicola llanera,4.9093330000,-71.4286420000,Casanare,,
5060,Anura,Leptodactylidae,Pseudopaludicola,llanera,Pseudopaludicola llanera,3.5199430000,-73.3993630000,Meta,,
5061,Anura,Leptodactylidae,Pseudopaludicola,llanera,Pseudopaludicola llanera,3.5199430000,-73.3993630000,Meta,,
