ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct
2159,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-1.4,-72.8,Amazonas,Amazonas,True
3647,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.78474,-73.27574,Boyacá,Boyacá,True
2375,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.09,-75.57,Caquetá,Caquetá,True
2376,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.09,-75.57,Caquetá,Caquetá,True
2373,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.1,-75.57,Caquetá,Caquetá,True
2374,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.1,-75.57,Caquetá,Caquetá,True
1054,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.77276,-73.03841,Casanare,Casanare,True
1050,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.77276,-73.03841,Casanare,Casanare,True
1283,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.77276,-73.03841,Casanare,Casanare,True
1231,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.77276,-73.03841,Casanare,Casanare,True
1053,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.77276,-73.03841,Casanare,Casanare,True
1238,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.77276,-73.03841,Casanare,Casanare,True
2157,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,2.6960001,-68.0240021,Guainía,Guainía,True
887,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,-4.124103,-69.941286,Amazonas,Amazonas,True
888,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,-4.124103,-69.941286,Amazonas,Amazonas,True
990,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,-4.11949,-69.95104,Amazonas,Amazonas,True
2535,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,1.21,-70.6200028,Vaupés,Vaupés,True
1627,Anura,Hylidae,Hypsiboas,nympha,Hypsiboas nympha,-4.1360002,-69.9240036,Amazonas,Amazonas,True
985,Anura,Hylidae,Hypsiboas,nympha,Hypsiboas nympha,-4.00304,-69.095,Amazonas,Amazonas,True
2114,Anura,Hylidae,Hypsiboas,nympha,Hypsiboas nympha,-3.86439,-70.20414,Amazonas,Amazonas,True
780,Anura,Hylidae,Hypsiboas,ornatissimus,Hypsiboas ornatissimus,-4.1194444,-69.95,Amazonas,Amazonas,True
3499,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.976116,-73.8908,Cesar,Cesar,True
3497,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.976116,-73.8908,Cesar,Cesar,True
3498,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.976116,-73.8908,Cesar,Cesar,True
3496,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.976119,-73.8911,Cesar,Cesar,True
3056,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.35844,-74.56485,Cundinamarca,Cundinamarca,True
3058,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.35844,-74.56485,Cundinamarca,Cundinamarca,True
3059,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.35844,-74.56485,Cundinamarca,Cundinamarca,True
3060,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.35844,-74.56485,Cundinamarca,Cundinamarca,True
3061,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.35844,-74.56485,Cundinamarca,Cundinamarca,True
1541,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,7.0759,-73.54812,Santander,Santander,True
1207,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,7.0759,-73.54812,Santander,Santander,True
1547,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.214222,-69.933389,Amazonas,Amazonas,True
1548,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.214222,-69.933389,Amazonas,Amazonas,True
842,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.183333,-69.95,Amazonas,Amazonas,True
843,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.183333,-69.95,Amazonas,Amazonas,True
1550,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1551,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1552,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1553,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1554,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1555,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1556,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1557,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1549,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1558,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.036265,-70.105011,Amazonas,Amazonas,True
1689,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0,-70.15,Amazonas,Amazonas,True
1877,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.858,-73.264,Boyacá,Boyacá,True
2371,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,1.1,-75.57,Caquetá,Caquetá,True
2372,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,1.1,-75.57,Caquetá,Caquetá,True
1041,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77276,-73.03841,Casanare,Casanare,True
1044,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77295,-73.03737,Casanare,Casanare,True
1042,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77295,-73.03737,Casanare,Casanare,True
1043,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77295,-73.03737,Casanare,Casanare,True
1049,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77295,-73.03737,Casanare,Casanare,True
1045,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77295,-73.03737,Casanare,Casanare,True
1242,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77295,-73.03737,Casanare,Casanare,True
1075,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.77295,-73.03737,Casanare,Casanare,True
1755,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1756,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1757,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1970,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1758,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1922,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1923,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1924,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22821,-73.85179,Meta,Meta,True
1925,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.22947,-73.86034,Meta,Meta,True
4628,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.11301,-73.61974,Meta,Meta,True
1512,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.25,-73.0,Meta,Meta,True
4634,Anura,Hylidae,Hypsiboas,xerophylla,Hypsiboas xerophylla,4.11301,-73.61974,Meta,Meta,True
933,Anura,Hylidae,Nyctimantis,rugiceps,Nyctimantis rugiceps,-4.10592,-69.25,Amazonas,Amazonas,True
934,Anura,Hylidae,Nyctimantis,rugiceps,Nyctimantis rugiceps,-4.10592,-69.25,Amazonas,Amazonas,True
935,Anura,Hylidae,Nyctimantis,rugiceps,Nyctimantis rugiceps,-4.10592,-69.25,Amazonas,Amazonas,True
872,Anura,Hylidae,Osteocephalus,buckleyi,Osteocephalus buckleyi,-4.124103,-69.941286,Amazonas,Amazonas,True
745,Anura,Hylidae,Osteocephalus,buckleyi,Osteocephalus buckleyi,-4.1194444,-69.95,Amazonas,Amazonas,True
1634,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,-4.1360002,-69.9240036,Amazonas,Amazonas,True
1635,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,-4.1360002,-69.9240036,Amazonas,Amazonas,True
931,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,-4.10592,-69.25,Amazonas,Amazonas,True
4327,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.14007,-70.20758,Vaupés,Vaupés,True
4328,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.14007,-70.20758,Vaupés,Vaupés,True
4326,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.16117,-70.20394,Vaupés,Vaupés,True
4329,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.16117,-70.20394,Vaupés,Vaupés,True
871,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.124103,-69.941286,Amazonas,Amazonas,True
940,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.10592,-69.25,Amazonas,Amazonas,True
941,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.10592,-69.25,Amazonas,Amazonas,True
976,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.00304,-69.095,Amazonas,Amazonas,True
1651,Anura,Hylidae,Osteocephalus,heyeri,Osteocephalus heyeri,-4.1360002,-69.9240036,Amazonas,Amazonas,True
1645,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1360002,-69.9240036,Amazonas,Amazonas,True
669,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
670,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
671,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
672,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
700,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
728,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
733,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
746,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
760,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
761,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444,-69.95,Amazonas,Amazonas,True
2040,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
2041,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
1182,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
1141,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
1140,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
2043,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
1181,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
1180,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.116667,-69.95,Amazonas,Amazonas,True
2148,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.86443,-70.20418,Amazonas,Amazonas,True
2149,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.86442,-70.20417,Amazonas,Amazonas,True
2147,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.86441,-70.20416,Amazonas,Amazonas,True
3843,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.849164,-70.220109,Amazonas,Amazonas,True
2286,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.69459,-70.58034,Amazonas,Amazonas,True
2378,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.49,-75.41,Caquetá,Caquetá,True
4335,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.15925,-70.2042,Vaupés,Vaupés,True
4336,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.16192,-70.19519,Vaupés,Vaupés,True
2169,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.21,-70.6200028,Vaupés,Vaupés,True
4330,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.29102,-70.19081,Vaupés,Vaupés,True
4331,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.29102,-70.19081,Vaupés,Vaupés,True
4332,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.29102,-70.19081,Vaupés,Vaupés,True
4333,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.29866,-70.23374,Vaupés,Vaupés,True
4334,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.29866,-70.23374,Vaupés,Vaupés,True
878,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.124103,-69.941286,Amazonas,Amazonas,True
904,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.124103,-69.941286,Amazonas,Amazonas,True
905,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.124103,-69.941286,Amazonas,Amazonas,True
1000,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.00304,-69.095,Amazonas,Amazonas,True
1706,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.0,-70.15,Amazonas,Amazonas,True
2561,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.16156,-68.15551,Guainía,Guainía,True
2562,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.16156,-68.15551,Guainía,Guainía,True
2563,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.16156,-68.15551,Guainía,Guainía,True
2564,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.16156,-68.15551,Guainía,Guainía,True
2150,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,4.505438,-71.085162,Meta,Meta,True
4337,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,1.29102,-70.19081,Vaupés,Vaupés,True
3030,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,3.9889,-68.3245,Vichada,Vichada,True
954,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-4.11949,-69.95104,Amazonas,Amazonas,True
1011,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-4.00304,-69.095,Amazonas,Amazonas,True
3832,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-3.86448,-70.20423,Amazonas,Amazonas,True
3835,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-3.849164,-70.220109,Amazonas,Amazonas,True
3643,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.79572,-73.27782,Boyacá,Boyacá,True
3644,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.79572,-73.27782,Boyacá,Boyacá,True
1103,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1105,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1107,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1098,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1099,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1235,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1102,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1241,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1237,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.77295,-73.03737,Casanare,Casanare,True
1219,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.22814,-73.85188,Meta,Meta,True
1212,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.22947,-73.86034,Meta,Meta,True
1766,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.22947,-73.86034,Meta,Meta,True
5055,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.53191,-73.402125,Meta,Meta,True
3131,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.696946,-73.698613,Meta,Meta,True
764,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444,-69.95,Amazonas,Amazonas,True
765,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444,-69.95,Amazonas,Amazonas,True
766,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444,-69.95,Amazonas,Amazonas,True
767,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444,-69.95,Amazonas,Amazonas,True
768,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444,-69.95,Amazonas,Amazonas,True
769,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444,-69.95,Amazonas,Amazonas,True
1626,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.1360002,-69.9240036,Amazonas,Amazonas,True
869,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.124103,-69.941286,Amazonas,Amazonas,True
870,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.124103,-69.941286,Amazonas,Amazonas,True
911,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.124103,-69.941286,Amazonas,Amazonas,True
975,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.00304,-69.095,Amazonas,Amazonas,True
999,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.00304,-69.095,Amazonas,Amazonas,True
4339,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,1.16192,-70.19519,Vaupés,Vaupés,True
4340,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,1.19566,-70.19451,Vaupés,Vaupés,True
3111,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.77125,-75.03952,Atlántico,Atlántico,True
3112,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.77125,-75.03952,Atlántico,Atlántico,True
3113,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.77125,-75.03952,Atlántico,Atlántico,True
3114,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.77125,-75.03952,Atlántico,Atlántico,True
3829,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,9.75,-74.8333,Bolívar,Bolívar,True
5008,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,4.09251,-74.777336,Tolima,Tolima,True
3016,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,3.9889,-68.3245,Vichada,Vichada,True
3017,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,3.9889,-68.3245,Vichada,Vichada,True
5051,Anura,Hylidae,Physalaemus,fitschieri,Physalaemus fitschieri,3.520578,-73.403668,Meta,Meta,True
4635,Anura,Hylidae,Pithecopus,hypochondrialis,Pithecopus hypochondrialis,4.11301,-73.61974,Meta,Meta,True
4638,Anura,Hylidae,Pithecopus,hypochondrialis,Pithecopus hypochondrialis,4.11301,-73.61974,Meta,Meta,True
1121,Anura,Hylidae,Pseudis,paradoxa,Pseudis paradoxa,4.909333,-71.428642,Casanare,Casanare,True
1143,Anura,Hylidae,Pseudis,paradoxa,Pseudis paradoxa,4.909333,-71.428642,Casanare,Casanare,True
4085,Anura,Hylidae,Rhinella,horribilis,Rhinella horribilis,4.141,-74.719,Tolima,Tolima,True
1682,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.03704,-70.1042,Amazonas,Amazonas,True
1683,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.03704,-70.1042,Amazonas,Amazonas,True
1684,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.03704,-70.1042,Amazonas,Amazonas,True
1685,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.03704,-70.1042,Amazonas,Amazonas,True
3329,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.47266,-74.41216,Antioquia,Antioquia,True
3199,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.48644,-74.42365,Antioquia,Antioquia,True
3200,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.48644,-74.42365,Antioquia,Antioquia,True
3380,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,8.400391,-75.583047,Córdoba,Córdoba,True
3471,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.13,-73.55,La Guajira,La Guajira,True
3472,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.13,-73.55,La Guajira,La Guajira,True
3473,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.25126,-73.55887,La Guajira,La Guajira,True
3474,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.25126,-73.55887,La Guajira,La Guajira,True
3475,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.25126,-73.55887,La Guajira,La Guajira,True
3476,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.25126,-73.55887,La Guajira,La Guajira,True
3477,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.25126,-73.55887,La Guajira,La Guajira,True
3478,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.25126,-73.55887,La Guajira,La Guajira,True
3275,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,7.168522,-73.847397,Santander,Santander,True
3272,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,7.168522,-73.847397,Santander,Santander,True
3268,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,8.657347,-75.135517,Sucre,Sucre,True
1072,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.77276,-73.03841,Casanare,Casanare,True
1068,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.77295,-73.03737,Casanare,Casanare,True
1067,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.77295,-73.03737,Casanare,Casanare,True
1077,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.77295,-73.03737,Casanare,Casanare,True
1234,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.77295,-73.03737,Casanare,Casanare,True
1071,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.77295,-73.03737,Casanare,Casanare,True
1350,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.909333,-71.428642,Casanare,Casanare,True
2566,Anura,Hylidae,Scinax,blairi,Scinax blairi,2.16156,-68.15551,Guainía,Guainía,True
2567,Anura,Hylidae,Scinax,blairi,Scinax blairi,2.16156,-68.15551,Guainía,Guainía,True
2568,Anura,Hylidae,Scinax,blairi,Scinax blairi,2.16156,-68.15551,Guainía,Guainía,True
2569,Anura,Hylidae,Scinax,blairi,Scinax blairi,2.16156,-68.15551,Guainía,Guainía,True
2570,Anura,Hylidae,Scinax,blairi,Scinax blairi,2.16156,-68.15551,Guainía,Guainía,True
647,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
701,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
702,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
703,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
704,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
705,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
706,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
707,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
708,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
709,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
710,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
711,Anura,Hylidae,Scinax,cruentomma,Scinax cruentomma,-4.1194444,-69.95,Amazonas,Amazonas,True
